ticket_type,creation_date,view_date,action_date,customer_satisfaction,customer_problem_resolved,user_actioned,user_team
email,2021-07-08 23:10:00.000000,2021-07-09 08:37:00.000000,2021-07-09 09:00:00.000000,1,False,3b71e1,red
email,2021-07-09 02:07:00.000000,2021-07-09 09:05:00.000000,2021-07-09 09:27:00.000000,2,True,3b71e1,red
web_form,2021-07-08 21:08:00.000000,2021-07-09 09:30:00.000000,2021-07-09 09:56:00.000000,4,True,3b71e1,red
web_form,2021-07-09 09:43:00.000000,2021-07-09 10:02:00.000000,2021-07-09 10:23:00.000000,1,False,3b71e1,red
live_chat,2021-07-09 10:27:00.000000,2021-07-09 10:27:00.000000,2021-07-09 10:35:00.000000,4,False,3b71e1,red
web_form,2021-07-09 04:16:00.000000,2021-07-09 10:38:00.000000,2021-07-09 10:54:00.000000,1,False,3b71e1,red
email,2021-07-09 10:41:00.000000,2021-07-09 10:57:00.000000,2021-07-09 11:24:00.000000,4,True,3b71e1,red
email,2021-07-09 00:43:00.000000,2021-07-09 11:30:00.000000,2021-07-09 11:54:00.000000,4,False,3b71e1,red
web_form,2021-07-09 03:02:00.000000,2021-07-09 12:42:50.283886,2021-07-09 13:04:50.283886,1,False,3b71e1,red
web_form,2021-07-09 06:53:00.000000,2021-07-09 13:06:50.283886,2021-07-09 13:26:50.283886,2,False,3b71e1,red
live_chat,2021-07-09 13:27:50.283886,2021-07-09 13:27:50.283886,2021-07-09 13:44:50.283886,1,False,3b71e1,red
email,2021-07-09 05:36:00.000000,2021-07-09 13:51:50.283886,2021-07-09 14:14:50.283886,1,False,3b71e1,red
web_form,2021-07-09 12:44:00.000000,2021-07-09 14:20:50.283886,2021-07-09 14:31:50.283886,1,False,3b71e1,red
email,2021-07-09 14:28:00.000000,2021-07-09 14:33:50.283886,2021-07-09 14:48:50.283886,4,True,3b71e1,red
web_form,2021-07-09 01:32:00.000000,2021-07-09 14:49:50.283886,2021-07-09 15:09:50.283886,4,False,3b71e1,red
email,2021-07-09 15:00:00.000000,2021-07-09 15:15:50.283886,2021-07-09 15:36:50.283886,4,False,3b71e1,red
web_form,2021-07-09 02:54:00.000000,2021-07-09 15:40:50.283886,2021-07-09 15:51:50.283886,5,True,3b71e1,red
web_form,2021-07-09 09:38:00.000000,2021-07-09 15:55:50.283886,2021-07-09 16:20:50.283886,1,False,3b71e1,red
web_form,2021-07-09 11:20:00.000000,2021-07-09 16:27:50.283886,2021-07-09 16:50:50.283886,1,False,3b71e1,red
email,2021-07-09 11:35:00.000000,2021-07-09 16:56:50.283886,2021-07-09 17:18:50.283886,1,True,3b71e1,red
email,2021-07-10 01:42:00.000000,2021-07-10 08:37:00.000000,2021-07-10 08:58:00.000000,1,False,3b71e1,red
email,2021-07-10 02:35:00.000000,2021-07-10 09:06:00.000000,2021-07-10 09:32:00.000000,3,False,3b71e1,red
web_form,2021-07-10 05:40:00.000000,2021-07-10 09:33:00.000000,2021-07-10 09:55:00.000000,1,False,3b71e1,red
live_chat,2021-07-10 10:01:00.000000,2021-07-10 10:01:00.000000,2021-07-10 10:15:00.000000,1,False,3b71e1,red
email,2021-07-10 01:29:00.000000,2021-07-10 10:19:00.000000,2021-07-10 10:42:00.000000,2,False,3b71e1,red
email,2021-07-10 01:22:00.000000,2021-07-10 10:51:00.000000,2021-07-10 11:12:00.000000,2,False,3b71e1,red
email,2021-07-09 20:06:00.000000,2021-07-10 11:17:00.000000,2021-07-10 11:38:00.000000,4,True,3b71e1,red
live_chat,2021-07-10 11:40:00.000000,2021-07-10 11:40:00.000000,2021-07-10 11:50:00.000000,4,True,3b71e1,red
email,2021-07-10 00:39:00.000000,2021-07-10 12:50:54.289533,2021-07-10 13:22:54.289533,1,False,3b71e1,red
email,2021-07-10 11:55:00.000000,2021-07-10 13:25:54.289533,2021-07-10 13:58:54.289533,2,True,3b71e1,red
email,2021-07-10 13:57:00.000000,2021-07-10 14:04:54.289533,2021-07-10 14:25:54.289533,2,True,3b71e1,red
web_form,2021-07-10 07:51:00.000000,2021-07-10 14:30:54.289533,2021-07-10 14:47:54.289533,1,False,3b71e1,red
email,2021-07-10 13:24:00.000000,2021-07-10 14:53:54.289533,2021-07-10 15:25:54.289533,2,True,3b71e1,red
email,2021-07-10 10:12:00.000000,2021-07-10 15:31:54.289533,2021-07-10 15:55:54.289533,2,False,3b71e1,red
web_form,2021-07-10 12:32:00.000000,2021-07-10 15:58:54.289533,2021-07-10 16:19:54.289533,1,False,3b71e1,red
email,2021-07-10 13:54:00.000000,2021-07-10 16:23:54.289533,2021-07-10 16:49:54.289533,1,False,3b71e1,red
web_form,2021-07-10 16:26:00.000000,2021-07-10 16:53:54.289533,2021-07-10 17:10:54.289533,2,False,3b71e1,red
web_form,2021-07-10 07:05:00.000000,2021-07-11 08:33:00.000000,2021-07-11 08:56:00.000000,5,True,3b71e1,red
web_form,2021-07-11 08:33:00.000000,2021-07-11 09:00:00.000000,2021-07-11 09:20:00.000000,3,True,3b71e1,red
live_chat,2021-07-11 09:21:00.000000,2021-07-11 09:23:00.000000,2021-07-11 09:34:00.000000,2,True,3b71e1,red
web_form,2021-07-10 18:02:00.000000,2021-07-11 09:39:00.000000,2021-07-11 09:52:00.000000,1,True,3b71e1,red
web_form,2021-07-11 08:01:00.000000,2021-07-11 09:57:00.000000,2021-07-11 10:19:00.000000,3,True,3b71e1,red
email,2021-07-11 02:43:00.000000,2021-07-11 10:25:00.000000,2021-07-11 10:48:00.000000,2,False,3b71e1,red
live_chat,2021-07-11 10:51:00.000000,2021-07-11 10:52:00.000000,2021-07-11 11:04:00.000000,5,True,3b71e1,red
web_form,2021-07-11 06:34:00.000000,2021-07-11 11:09:00.000000,2021-07-11 11:24:00.000000,2,True,3b71e1,red
email,2021-07-11 03:59:00.000000,2021-07-11 11:28:00.000000,2021-07-11 11:49:00.000000,3,True,3b71e1,red
web_form,2021-07-11 05:10:00.000000,2021-07-11 11:54:00.000000,2021-07-11 12:20:00.000000,5,True,3b71e1,red
web_form,2021-07-10 16:22:00.000000,2021-07-11 13:10:51.681854,2021-07-11 13:30:51.681854,2,False,3b71e1,red
web_form,2021-07-11 03:26:00.000000,2021-07-11 13:34:51.681854,2021-07-11 13:58:51.681854,1,False,3b71e1,red
email,2021-07-11 04:44:00.000000,2021-07-11 14:02:51.681854,2021-07-11 14:25:51.681854,1,False,3b71e1,red
web_form,2021-07-11 01:58:00.000000,2021-07-11 14:31:51.681854,2021-07-11 14:39:51.681854,5,True,3b71e1,red
web_form,2021-07-10 22:58:00.000000,2021-07-11 14:40:51.681854,2021-07-11 15:01:51.681854,4,True,3b71e1,red
email,2021-07-10 16:46:00.000000,2021-07-11 15:05:51.681854,2021-07-11 15:29:51.681854,1,False,3b71e1,red
email,2021-07-11 06:00:00.000000,2021-07-11 15:35:51.681854,2021-07-11 16:17:51.681854,1,False,3b71e1,red
email,2021-07-11 12:04:00.000000,2021-07-11 16:21:51.681854,2021-07-11 16:47:51.681854,3,False,3b71e1,red
web_form,2021-07-11 21:38:00.000000,2021-07-12 08:36:00.000000,2021-07-12 08:50:00.000000,4,False,3b71e1,red
web_form,2021-07-10 23:11:00.000000,2021-07-12 08:54:00.000000,2021-07-12 09:12:00.000000,2,True,3b71e1,red
live_chat,2021-07-12 09:18:00.000000,2021-07-12 09:19:00.000000,2021-07-12 09:30:00.000000,1,True,3b71e1,red
web_form,2021-07-11 21:48:00.000000,2021-07-12 09:35:00.000000,2021-07-12 09:57:00.000000,2,False,3b71e1,red
email,2021-07-11 13:40:00.000000,2021-07-12 10:04:00.000000,2021-07-12 10:31:00.000000,4,False,3b71e1,red
email,2021-07-12 09:53:00.000000,2021-07-12 10:33:00.000000,2021-07-12 11:00:00.000000,1,False,3b71e1,red
web_form,2021-07-11 13:40:00.000000,2021-07-12 11:02:00.000000,2021-07-12 11:20:00.000000,3,True,3b71e1,red
web_form,2021-07-11 06:56:00.000000,2021-07-12 11:21:00.000000,2021-07-12 11:36:00.000000,1,False,3b71e1,red
email,2021-07-12 10:23:00.000000,2021-07-12 11:39:00.000000,2021-07-12 12:01:00.000000,1,False,3b71e1,red
email,2021-07-12 00:38:00.000000,2021-07-12 13:02:12.981395,2021-07-12 13:24:12.981395,1,False,3b71e1,red
email,2021-07-12 06:11:00.000000,2021-07-12 13:30:12.981395,2021-07-12 14:01:12.981395,1,False,3b71e1,red
web_form,2021-07-11 18:02:00.000000,2021-07-12 14:07:12.981395,2021-07-12 14:28:12.981395,2,False,3b71e1,red
email,2021-07-11 18:57:00.000000,2021-07-12 14:37:12.981395,2021-07-12 15:01:12.981395,4,True,3b71e1,red
web_form,2021-07-12 12:24:00.000000,2021-07-12 15:04:12.981395,2021-07-12 15:18:12.981395,3,False,3b71e1,red
email,2021-07-11 21:10:00.000000,2021-07-12 15:20:12.981395,2021-07-12 15:39:12.981395,4,True,3b71e1,red
email,2021-07-11 19:27:00.000000,2021-07-12 15:41:12.981395,2021-07-12 16:03:12.981395,2,True,3b71e1,red
email,2021-07-12 15:21:00.000000,2021-07-12 16:06:12.981395,2021-07-12 16:28:12.981395,1,False,3b71e1,red
email,2021-07-10 18:44:00.000000,2021-07-12 16:30:12.981395,2021-07-12 16:54:12.981395,4,True,3b71e1,red
web_form,2021-07-13 00:40:00.000000,2021-07-13 08:37:00.000000,2021-07-13 09:01:00.000000,1,False,3b71e1,red
email,2021-07-13 06:38:00.000000,2021-07-13 09:06:00.000000,2021-07-13 09:28:00.000000,1,False,3b71e1,red
email,2021-07-12 21:41:00.000000,2021-07-13 09:32:00.000000,2021-07-13 09:48:00.000000,1,False,3b71e1,red
email,2021-07-12 16:59:00.000000,2021-07-13 09:53:00.000000,2021-07-13 10:10:00.000000,1,False,3b71e1,red
email,2021-07-13 09:29:00.000000,2021-07-13 10:14:00.000000,2021-07-13 10:34:00.000000,4,False,3b71e1,red
email,2021-07-12 21:36:00.000000,2021-07-13 10:36:00.000000,2021-07-13 10:57:00.000000,1,False,3b71e1,red
email,2021-07-13 02:49:00.000000,2021-07-13 11:00:00.000000,2021-07-13 11:32:00.000000,1,False,3b71e1,red
web_form,2021-07-13 03:28:00.000000,2021-07-13 11:35:00.000000,2021-07-13 11:59:00.000000,4,True,3b71e1,red
email,2021-07-13 04:25:00.000000,2021-07-13 12:57:15.671568,2021-07-13 13:18:15.671568,1,False,3b71e1,red
web_form,2021-07-12 23:13:00.000000,2021-07-13 13:21:15.671568,2021-07-13 13:41:15.671568,5,True,3b71e1,red
web_form,2021-07-13 06:34:00.000000,2021-07-13 13:42:15.671568,2021-07-13 14:06:15.671568,3,True,3b71e1,red
email,2021-07-13 09:19:00.000000,2021-07-13 14:10:15.671568,2021-07-13 14:34:15.671568,1,False,3b71e1,red
web_form,2021-07-12 14:29:00.000000,2021-07-13 14:37:15.671568,2021-07-13 14:52:15.671568,1,False,3b71e1,red
email,2021-07-13 07:29:00.000000,2021-07-13 14:58:15.671568,2021-07-13 15:20:15.671568,1,False,3b71e1,red
web_form,2021-07-13 11:31:00.000000,2021-07-13 15:24:15.671568,2021-07-13 15:49:15.671568,1,False,3b71e1,red
web_form,2021-07-12 20:09:00.000000,2021-07-13 15:52:15.671568,2021-07-13 16:14:15.671568,2,True,3b71e1,red
email,2021-07-13 16:09:00.000000,2021-07-13 16:19:15.671568,2021-07-13 16:41:15.671568,1,False,3b71e1,red
web_form,2021-07-14 01:47:00.000000,2021-07-14 08:35:00.000000,2021-07-14 08:52:00.000000,4,True,3b71e1,red
email,2021-07-13 15:49:00.000000,2021-07-14 08:57:00.000000,2021-07-14 09:19:00.000000,2,True,3b71e1,red
web_form,2021-07-13 17:25:00.000000,2021-07-14 09:23:00.000000,2021-07-14 09:46:00.000000,4,True,3b71e1,red
web_form,2021-07-14 00:15:00.000000,2021-07-14 09:51:00.000000,2021-07-14 10:16:00.000000,3,True,3b71e1,red
web_form,2021-07-13 21:51:00.000000,2021-07-14 10:18:00.000000,2021-07-14 10:37:00.000000,1,True,3b71e1,red
email,2021-07-14 01:52:00.000000,2021-07-14 10:43:00.000000,2021-07-14 11:00:00.000000,1,False,3b71e1,red
email,2021-07-13 19:35:00.000000,2021-07-14 11:07:00.000000,2021-07-14 11:32:00.000000,1,False,3b71e1,red
web_form,2021-07-13 17:28:00.000000,2021-07-14 11:35:00.000000,2021-07-14 11:45:00.000000,2,False,3b71e1,red
web_form,2021-07-13 16:57:00.000000,2021-07-14 11:47:00.000000,2021-07-14 12:09:00.000000,3,False,3b71e1,red
email,2021-07-14 11:00:00.000000,2021-07-14 13:23:17.947930,2021-07-14 13:45:17.947930,1,False,3b71e1,red
web_form,2021-07-13 17:11:00.000000,2021-07-14 13:49:17.947930,2021-07-14 14:02:17.947930,4,False,3b71e1,red
web_form,2021-07-13 18:06:00.000000,2021-07-14 14:08:17.947930,2021-07-14 14:27:17.947930,1,True,3b71e1,red
web_form,2021-07-14 08:50:00.000000,2021-07-14 14:31:17.947930,2021-07-14 14:51:17.947930,1,False,3b71e1,red
email,2021-07-13 15:22:00.000000,2021-07-14 14:58:17.947930,2021-07-14 15:16:17.947930,5,True,3b71e1,red
email,2021-07-14 02:02:00.000000,2021-07-14 15:19:17.947930,2021-07-14 15:45:17.947930,5,True,3b71e1,red
live_chat,2021-07-14 15:49:17.947930,2021-07-14 15:49:17.947930,2021-07-14 16:02:17.947930,3,False,3b71e1,red
web_form,2021-07-14 15:16:00.000000,2021-07-14 16:09:17.947930,2021-07-14 16:29:17.947930,1,False,3b71e1,red
live_chat,2021-07-14 16:30:17.947930,2021-07-14 16:31:17.947930,2021-07-14 16:55:17.947930,3,False,3b71e1,red
email,2021-07-14 18:25:00.000000,2021-07-15 08:37:00.000000,2021-07-15 09:05:00.000000,1,True,3b71e1,red
web_form,2021-07-15 00:09:00.000000,2021-07-15 09:10:00.000000,2021-07-15 09:23:00.000000,5,False,3b71e1,red
email,2021-07-13 16:28:00.000000,2021-07-15 09:29:00.000000,2021-07-15 09:56:00.000000,2,False,3b71e1,red
email,2021-07-15 05:13:00.000000,2021-07-15 09:59:00.000000,2021-07-15 10:18:00.000000,4,True,3b71e1,red
email,2021-07-15 03:05:00.000000,2021-07-15 10:26:00.000000,2021-07-15 10:52:00.000000,3,True,3b71e1,red
web_form,2021-07-14 20:04:00.000000,2021-07-15 10:59:00.000000,2021-07-15 11:08:00.000000,3,False,3b71e1,red
web_form,2021-07-14 21:32:00.000000,2021-07-15 11:13:00.000000,2021-07-15 11:31:00.000000,1,True,3b71e1,red
live_chat,2021-07-15 11:34:00.000000,2021-07-15 11:34:00.000000,2021-07-15 11:45:00.000000,3,False,3b71e1,red
live_chat,2021-07-15 11:47:00.000000,2021-07-15 11:50:00.000000,2021-07-15 12:03:00.000000,4,True,3b71e1,red
web_form,2021-07-15 12:22:00.000000,2021-07-15 13:04:14.698455,2021-07-15 13:21:14.698455,1,True,3b71e1,red
email,2021-07-15 09:57:00.000000,2021-07-15 13:27:14.698455,2021-07-15 13:51:14.698455,1,False,3b71e1,red
live_chat,2021-07-15 13:52:14.698455,2021-07-15 13:53:14.698455,2021-07-15 14:11:14.698455,1,False,3b71e1,red
web_form,2021-07-15 11:15:00.000000,2021-07-15 14:14:14.698455,2021-07-15 14:31:14.698455,1,False,3b71e1,red
web_form,2021-07-15 12:41:00.000000,2021-07-15 14:35:14.698455,2021-07-15 14:56:14.698455,5,True,3b71e1,red
web_form,2021-07-15 11:49:00.000000,2021-07-15 15:02:14.698455,2021-07-15 15:11:14.698455,1,True,3b71e1,red
email,2021-07-15 12:14:00.000000,2021-07-15 15:13:14.698455,2021-07-15 15:37:14.698455,1,False,3b71e1,red
email,2021-07-14 20:13:00.000000,2021-07-15 15:43:14.698455,2021-07-15 16:17:14.698455,1,False,3b71e1,red
email,2021-07-15 05:35:00.000000,2021-07-15 16:19:14.698455,2021-07-15 16:47:14.698455,4,True,3b71e1,red
email,2021-07-14 22:52:00.000000,2021-07-15 16:49:14.698455,2021-07-15 17:15:14.698455,3,True,3b71e1,red
email,2021-07-15 19:30:00.000000,2021-07-16 08:36:00.000000,2021-07-16 09:01:00.000000,1,False,3b71e1,red
email,2021-07-16 00:03:00.000000,2021-07-16 09:08:00.000000,2021-07-16 09:37:00.000000,2,False,3b71e1,red
web_form,2021-07-15 20:03:00.000000,2021-07-16 09:39:00.000000,2021-07-16 09:58:00.000000,4,True,3b71e1,red
email,2021-07-15 10:10:00.000000,2021-07-16 10:02:00.000000,2021-07-16 10:28:00.000000,2,False,3b71e1,red
email,2021-07-15 21:21:00.000000,2021-07-16 10:30:00.000000,2021-07-16 10:56:00.000000,1,False,3b71e1,red
web_form,2021-07-16 09:28:00.000000,2021-07-16 11:04:00.000000,2021-07-16 11:21:00.000000,1,False,3b71e1,red
web_form,2021-07-15 09:02:00.000000,2021-07-16 11:28:00.000000,2021-07-16 11:47:00.000000,1,False,3b71e1,red
web_form,2021-07-15 17:47:00.000000,2021-07-16 11:53:00.000000,2021-07-16 12:13:00.000000,1,False,3b71e1,red
live_chat,2021-07-16 13:09:57.382182,2021-07-16 13:09:57.382182,2021-07-16 13:17:57.382182,3,True,3b71e1,red
email,2021-07-16 11:54:00.000000,2021-07-16 13:20:57.382182,2021-07-16 13:34:57.382182,2,False,3b71e1,red
web_form,2021-07-16 12:29:00.000000,2021-07-16 13:42:57.382182,2021-07-16 13:55:57.382182,4,True,3b71e1,red
live_chat,2021-07-16 13:58:57.382182,2021-07-16 13:58:57.382182,2021-07-16 14:11:57.382182,1,True,3b71e1,red
live_chat,2021-07-16 14:14:57.382182,2021-07-16 14:15:57.382182,2021-07-16 14:27:57.382182,1,False,3b71e1,red
email,2021-07-16 10:19:00.000000,2021-07-16 14:31:57.382182,2021-07-16 14:53:57.382182,2,True,3b71e1,red
email,2021-07-16 10:54:00.000000,2021-07-16 14:55:57.382182,2021-07-16 15:14:57.382182,1,False,3b71e1,red
email,2021-07-16 11:21:00.000000,2021-07-16 15:19:57.382182,2021-07-16 15:37:57.382182,1,False,3b71e1,red
email,2021-07-15 13:31:00.000000,2021-07-16 15:41:57.382182,2021-07-16 16:01:57.382182,1,False,3b71e1,red
email,2021-07-15 18:48:00.000000,2021-07-16 16:04:57.382182,2021-07-16 16:29:57.382182,1,True,3b71e1,red
email,2021-07-15 10:55:00.000000,2021-07-16 16:34:57.382182,2021-07-16 17:02:57.382182,2,True,3b71e1,red
web_form,2021-07-17 01:02:00.000000,2021-07-17 08:32:00.000000,2021-07-17 08:49:00.000000,1,False,3b71e1,red
email,2021-07-17 06:05:00.000000,2021-07-17 08:53:00.000000,2021-07-17 09:16:00.000000,1,False,3b71e1,red
web_form,2021-07-16 04:35:00.000000,2021-07-17 09:20:00.000000,2021-07-17 09:35:00.000000,4,True,3b71e1,red
web_form,2021-07-17 08:34:00.000000,2021-07-17 09:39:00.000000,2021-07-17 09:55:00.000000,1,False,3b71e1,red
web_form,2021-07-17 08:26:00.000000,2021-07-17 09:58:00.000000,2021-07-17 10:22:00.000000,3,True,3b71e1,red
web_form,2021-07-17 05:52:00.000000,2021-07-17 10:26:00.000000,2021-07-17 10:44:00.000000,4,True,3b71e1,red
web_form,2021-07-17 04:30:00.000000,2021-07-17 10:47:00.000000,2021-07-17 11:12:00.000000,4,True,3b71e1,red
email,2021-07-17 01:28:00.000000,2021-07-17 11:17:00.000000,2021-07-17 11:45:00.000000,3,True,3b71e1,red
web_form,2021-07-17 01:05:00.000000,2021-07-17 11:50:00.000000,2021-07-17 12:13:00.000000,5,False,3b71e1,red
email,2021-07-17 01:15:00.000000,2021-07-17 13:17:06.209990,2021-07-17 13:42:06.209990,1,False,3b71e1,red
email,2021-07-16 19:28:00.000000,2021-07-17 13:44:06.209990,2021-07-17 14:00:06.209990,2,True,3b71e1,red
email,2021-07-17 13:14:00.000000,2021-07-17 14:05:06.209990,2021-07-17 14:30:06.209990,2,True,3b71e1,red
web_form,2021-07-16 21:55:00.000000,2021-07-17 14:33:06.209990,2021-07-17 14:51:06.209990,1,True,3b71e1,red
web_form,2021-07-16 20:27:00.000000,2021-07-17 14:54:06.209990,2021-07-17 15:16:06.209990,3,False,3b71e1,red
web_form,2021-07-17 10:40:00.000000,2021-07-17 15:19:06.209990,2021-07-17 15:32:06.209990,3,False,3b71e1,red
live_chat,2021-07-17 15:31:06.209990,2021-07-17 15:32:06.209990,2021-07-17 15:39:06.209990,5,True,3b71e1,red
email,2021-07-17 15:38:00.000000,2021-07-17 15:42:06.209990,2021-07-17 16:03:06.209990,1,False,3b71e1,red
web_form,2021-07-17 07:05:00.000000,2021-07-17 16:11:06.209990,2021-07-17 16:34:06.209990,1,False,3b71e1,red
email,2021-07-16 16:52:00.000000,2021-07-17 16:39:06.209990,2021-07-17 16:54:06.209990,1,False,3b71e1,red
web_form,2021-07-17 12:52:00.000000,2021-07-17 17:01:06.209990,2021-07-17 17:23:06.209990,1,False,3b71e1,red
email,2021-07-16 19:05:00.000000,2021-07-17 17:27:06.209990,2021-07-17 17:52:06.209990,1,False,3b71e1,red
web_form,2021-07-17 21:01:00.000000,2021-07-18 08:33:00.000000,2021-07-18 08:47:00.000000,3,False,3b71e1,red
web_form,2021-07-17 22:58:00.000000,2021-07-18 08:49:00.000000,2021-07-18 09:08:00.000000,3,True,3b71e1,red
web_form,2021-07-18 06:22:00.000000,2021-07-18 09:09:00.000000,2021-07-18 09:33:00.000000,4,True,3b71e1,red
email,2021-07-18 00:23:00.000000,2021-07-18 09:36:00.000000,2021-07-18 09:59:00.000000,2,True,3b71e1,red
email,2021-07-18 00:34:00.000000,2021-07-18 10:00:00.000000,2021-07-18 10:22:00.000000,3,True,3b71e1,red
web_form,2021-07-16 18:47:00.000000,2021-07-18 10:25:00.000000,2021-07-18 10:46:00.000000,2,False,3b71e1,red
web_form,2021-07-18 05:06:00.000000,2021-07-18 10:48:00.000000,2021-07-18 11:03:00.000000,1,False,3b71e1,red
web_form,2021-07-17 19:42:00.000000,2021-07-18 11:09:00.000000,2021-07-18 11:33:00.000000,2,False,3b71e1,red
web_form,2021-07-17 21:05:00.000000,2021-07-18 11:36:00.000000,2021-07-18 11:56:00.000000,3,True,3b71e1,red
email,2021-07-18 05:19:00.000000,2021-07-18 12:51:20.679685,2021-07-18 13:20:20.679685,1,False,3b71e1,red
email,2021-07-18 11:23:00.000000,2021-07-18 13:26:20.679685,2021-07-18 13:56:20.679685,5,True,3b71e1,red
web_form,2021-07-18 11:17:00.000000,2021-07-18 13:58:20.679685,2021-07-18 14:12:20.679685,4,True,3b71e1,red
web_form,2021-07-18 09:16:00.000000,2021-07-18 14:16:20.679685,2021-07-18 14:35:20.679685,5,True,3b71e1,red
web_form,2021-07-18 12:50:00.000000,2021-07-18 14:38:20.679685,2021-07-18 14:59:20.679685,1,False,3b71e1,red
email,2021-07-18 05:42:00.000000,2021-07-18 15:02:20.679685,2021-07-18 15:23:20.679685,1,False,3b71e1,red
web_form,2021-07-18 02:42:00.000000,2021-07-18 15:28:20.679685,2021-07-18 15:50:20.679685,1,False,3b71e1,red
web_form,2021-07-18 14:40:00.000000,2021-07-18 15:55:20.679685,2021-07-18 16:20:20.679685,1,False,3b71e1,red
email,2021-07-17 19:28:00.000000,2021-07-18 16:22:20.679685,2021-07-18 16:52:20.679685,2,True,3b71e1,red
email,2021-07-19 02:13:00.000000,2021-07-19 08:34:00.000000,2021-07-19 09:04:00.000000,3,True,3b71e1,red
email,2021-07-18 11:57:00.000000,2021-07-19 09:07:00.000000,2021-07-19 09:29:00.000000,1,True,3b71e1,red
web_form,2021-07-15 18:28:00.000000,2021-07-19 09:33:00.000000,2021-07-19 09:51:00.000000,1,False,3b71e1,red
email,2021-07-17 12:55:00.000000,2021-07-19 09:56:00.000000,2021-07-19 10:19:00.000000,1,False,3b71e1,red
email,2021-07-18 05:38:00.000000,2021-07-19 10:26:00.000000,2021-07-19 10:50:00.000000,1,False,3b71e1,red
email,2021-07-19 10:14:00.000000,2021-07-19 10:53:00.000000,2021-07-19 11:12:00.000000,3,False,3b71e1,red
email,2021-07-18 20:02:00.000000,2021-07-19 11:16:00.000000,2021-07-19 11:43:00.000000,1,False,3b71e1,red
email,2021-07-18 16:24:00.000000,2021-07-19 11:44:00.000000,2021-07-19 12:13:00.000000,1,False,3b71e1,red
email,2021-07-18 16:44:00.000000,2021-07-19 13:09:49.661758,2021-07-19 13:31:49.661758,3,True,3b71e1,red
email,2021-07-19 01:35:00.000000,2021-07-19 13:35:49.661758,2021-07-19 14:05:49.661758,1,True,3b71e1,red
web_form,2021-07-18 20:12:00.000000,2021-07-19 14:10:49.661758,2021-07-19 14:26:49.661758,4,True,3b71e1,red
email,2021-07-19 06:22:00.000000,2021-07-19 14:29:49.661758,2021-07-19 14:55:49.661758,5,True,3b71e1,red
web_form,2021-07-18 22:47:00.000000,2021-07-19 15:00:49.661758,2021-07-19 15:15:49.661758,3,False,3b71e1,red
web_form,2021-07-18 14:35:00.000000,2021-07-19 15:21:49.661758,2021-07-19 15:42:49.661758,1,False,3b71e1,red
live_chat,2021-07-19 15:45:49.661758,2021-07-19 15:46:49.661758,2021-07-19 16:01:49.661758,1,False,3b71e1,red
web_form,2021-07-19 12:18:00.000000,2021-07-19 16:06:49.661758,2021-07-19 16:26:49.661758,4,True,3b71e1,red
email,2021-07-19 15:27:00.000000,2021-07-19 16:31:49.661758,2021-07-19 16:51:49.661758,1,False,3b71e1,red
live_chat,2021-07-20 08:32:00.000000,2021-07-20 08:32:00.000000,2021-07-20 08:38:00.000000,2,False,3b71e1,red
email,2021-07-19 01:30:00.000000,2021-07-20 08:40:00.000000,2021-07-20 09:04:00.000000,5,True,3b71e1,red
email,2021-07-19 15:03:00.000000,2021-07-20 09:05:00.000000,2021-07-20 09:35:00.000000,1,False,3b71e1,red
web_form,2021-07-20 01:49:00.000000,2021-07-20 09:38:00.000000,2021-07-20 09:59:00.000000,5,True,3b71e1,red
web_form,2021-07-18 16:50:00.000000,2021-07-20 10:02:00.000000,2021-07-20 10:26:00.000000,1,False,3b71e1,red
web_form,2021-07-20 09:05:00.000000,2021-07-20 10:29:00.000000,2021-07-20 10:48:00.000000,3,False,3b71e1,red
live_chat,2021-07-20 10:51:00.000000,2021-07-20 10:51:00.000000,2021-07-20 11:12:00.000000,1,False,3b71e1,red
live_chat,2021-07-20 11:12:00.000000,2021-07-20 11:14:00.000000,2021-07-20 11:30:00.000000,2,True,3b71e1,red
web_form,2021-07-20 07:42:00.000000,2021-07-20 11:34:00.000000,2021-07-20 11:55:00.000000,3,False,3b71e1,red
web_form,2021-07-19 11:51:00.000000,2021-07-20 12:48:44.190435,2021-07-20 13:03:44.190435,4,True,3b71e1,red
web_form,2021-07-19 02:05:00.000000,2021-07-20 13:08:44.190435,2021-07-20 13:31:44.190435,4,True,3b71e1,red
email,2021-07-19 17:16:00.000000,2021-07-20 13:33:44.190435,2021-07-20 14:01:44.190435,1,False,3b71e1,red
web_form,2021-07-20 02:04:00.000000,2021-07-20 14:02:44.190435,2021-07-20 14:25:44.190435,1,False,3b71e1,red
email,2021-07-19 19:36:00.000000,2021-07-20 14:29:44.190435,2021-07-20 15:00:44.190435,1,False,3b71e1,red
live_chat,2021-07-20 15:02:44.190435,2021-07-20 15:02:44.190435,2021-07-20 15:12:44.190435,2,False,3b71e1,red
web_form,2021-07-18 13:48:00.000000,2021-07-20 15:19:44.190435,2021-07-20 15:39:44.190435,1,False,3b71e1,red
email,2021-07-19 03:11:00.000000,2021-07-20 15:42:44.190435,2021-07-20 16:13:44.190435,2,True,3b71e1,red
email,2021-07-20 05:43:00.000000,2021-07-20 16:19:44.190435,2021-07-20 16:34:44.190435,3,True,3b71e1,red
